,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering,polarity_score,polarity
152,RT @DeimosLordSeven: @kaesangp Jadi inget cuplikan fotonya mass Kaesang yang ini https://t.co/DNW2n8vxpO,rt deimoslordseven kaesangp jadi ingat cuplikan fotonya mass kaesang yang ini cowok dnwnvxpo,rt deimoslordseven kaesangp jadi ingat cuplikan fotonya mass kaesang yang ini cowok dnwnvxpo,"['rt', 'deimoslordseven', 'kaesangp', 'jadi', 'ingat', 'cuplikan', 'fotonya', 'mass', 'kaesang', 'yang', 'ini', 'cowok', 'dnwnvxpo']","['rt', 'deimoslordseven', 'kaesangp', 'jadi', 'ingat', 'cuplik', 'foto', 'mass', 'kaesang', 'yang', 'ini', 'cowok', 'dnwnvxpo']","['rt', 'deimoslordseven', 'kaesangp', 'cuplik', 'foto', 'mass', 'kaesang', 'cowok', 'dnwnvxpo']",-7,0
153,"RT @KompasTV: Luhut Sebut Pernikahan Kaesang-Erina Hidupkan Ekonomi Solo dan Yogya, dari PO Bus Lokal hingga UMKM https://t.co/b93er8CXfl",rt kompastv luhut sebut pernikahan kaesang erina hidupkan ekonomi solo dan yogya dari po bus lokal hingga umkm cowok bercxfl,rt kompastv luhut sebut pernikahan kaesang erina hidupkan ekonomi solo dan yogya dari po bus lokal hingga umkm cowok bercxfl,"['rt', 'kompastv', 'luhut', 'sebut', 'pernikahan', 'kaesang', 'erina', 'hidupkan', 'ekonomi', 'solo', 'dan', 'yogya', 'dari', 'po', 'bus', 'lokal', 'hingga', 'umkm', 'cowok', 'bercxfl']","['rt', 'kompastv', 'luhut', 'sebut', 'nikah', 'kaesang', 'erina', 'hidup', 'ekonomi', 'solo', 'dan', 'yogya', 'dari', 'po', 'bus', 'lokal', 'hingga', 'umkm', 'cowok', 'bercxfl']","['rt', 'kompastv', 'luhut', 'nikah', 'kaesang', 'erina', 'hidup', 'ekonomi', 'solo', 'yogya', 'po', 'bus', 'lokal', 'umkm', 'cowok', 'bercxfl']",-1,0
154,"Buat teman2 online yang udah jadi istri dan lagi jalanin pernikahan jarak jauh, minta tolong isi kuesioner skripsi… https://t.co/IRj31i6G42",buat teman online yang sudah jadi istri dan lagi menjalani pernikahan jarak jauh meminta tolong isi kuesioner skripsi cowok irjig,buat teman online yang sudah jadi istri dan lagi menjalani pernikahan jarak jauh meminta tolong isi kuesioner skripsi cowok irjig,"['buat', 'teman', 'online', 'yang', 'sudah', 'jadi', 'istri', 'dan', 'lagi', 'menjalani', 'pernikahan', 'jarak', 'jauh', 'meminta', 'tolong', 'isi', 'kuesioner', 'skripsi', 'cowok', 'irjig']","['buat', 'teman', 'online', 'yang', 'sudah', 'jadi', 'istri', 'dan', 'lagi', 'jalan', 'nikah', 'jarak', 'jauh', 'minta', 'tolong', 'isi', 'kuesioner', 'skripsi', 'cowok', 'irjig']","['teman', 'online', 'istri', 'jalan', 'nikah', 'jarak', 'tolong', 'isi', 'kuesioner', 'skripsi', 'cowok', 'irjig']",-9,0
155,"RT @azvinl: @kaesangp Hari ini Kaesang resmi diangkat Presiden Republik Indonesia
https://t.co/P7zCxW8nfT",rt azvinl kaesangp hari ini kaesang resmi diangkat presiden republik indonesia cowok pzcxwnft,rt azvinl kaesangp hari ini kaesang resmi diangkat presiden republik indonesia cowok pzcxwnft,"['rt', 'azvinl', 'kaesangp', 'hari', 'ini', 'kaesang', 'resmi', 'diangkat', 'presiden', 'republik', 'indonesia', 'cowok', 'pzcxwnft']","['rt', 'azvinl', 'kaesangp', 'hari', 'ini', 'kaesang', 'resmi', 'angkat', 'presiden', 'republik', 'indonesia', 'cowok', 'pzcxwnft']","['rt', 'azvinl', 'kaesangp', 'kaesang', 'resmi', 'angkat', 'presiden', 'republik', 'indonesia', 'cowok', 'pzcxwnft']",5,1
156,"@Akun___Receh Ini finalis putri indonesia bukan ?
Ada istri mas Kaesang gak ? 😂

Sy juga dulu pernah jd finalis..… https://t.co/0DcnLqX2hj",akun___receh ini finalis putri indonesia bukan ada istri mas kaesang enggak saya juga dulu pernah jadi finalis cowok dcnlqxhj,akun___receh ini finalis putri indonesia bukan ada istri mas kaesang enggak saya juga dulu pernah jadi finalis cowok dcnlqxhj,"['akun___receh', 'ini', 'finalis', 'putri', 'indonesia', 'bukan', 'ada', 'istri', 'mas', 'kaesang', 'enggak', 'saya', 'juga', 'dulu', 'pernah', 'jadi', 'finalis', 'cowok', 'dcnlqxhj']","['akun receh', 'ini', 'final', 'putri', 'indonesia', 'bukan', 'ada', 'istri', 'mas', 'kaesang', 'enggak', 'saya', 'juga', 'dulu', 'pernah', 'jadi', 'final', 'cowok', 'dcnlqxhj']","['akun receh', 'final', 'putri', 'indonesia', 'istri', 'mas', 'kaesang', 'final', 'cowok', 'dcnlqxhj']",-6,0
157,"@kaesangp Kak kaesang ""masuk"" ke partai politik kah?",kaesangp kak kaesang masuk ke partai politik kah,kaesangp kak kaesang masuk ke partai politik kah,"['kaesangp', 'kak', 'kaesang', 'masuk', 'ke', 'partai', 'politik', 'kah']","['kaesangp', 'kak', 'kaesang', 'masuk', 'ke', 'partai', 'politik', 'kah']","['kaesangp', 'kak', 'kaesang', 'masuk', 'partai', 'politik', 'kah']",-4,0
158,Klo sedih baca tweetnya kaesang aja 🤣 bisa naikin mood wkwkw atau ga nonton yt nya fadil jaidi 👍🤣,kalo sedih baca tweetnya kaesang saja bisa naikin mood wkwkw atau enggak menonton yt nya fadil jaidi,kalo sedih baca tweetnya kaesang saja bisa naikin mood wkwkw atau enggak menonton yt nya fadil jaidi,"['kalo', 'sedih', 'baca', 'tweetnya', 'kaesang', 'saja', 'bisa', 'naikin', 'mood', 'wkwkw', 'atau', 'enggak', 'menonton', 'yt', 'nya', 'fadil', 'jaidi']","['kalo', 'sedih', 'baca', 'tweetnya', 'kaesang', 'saja', 'bisa', 'naikin', 'mood', 'wkwkw', 'atau', 'enggak', 'tonton', 'yt', 'nya', 'fadil', 'jaidi']","['kalo', 'sedih', 'baca', 'tweetnya', 'kaesang', 'naikin', 'mood', 'wkwkw', 'tonton', 'yt', 'nya', 'fadil', 'jaidi']",-1,0
159,"Ganjar dipercaya Orang Muda Ganjar Kaltim dapat melanjutkan pembangunan IKN jadi bisa rata ekonomi Indonesia

My Fi… https://t.co/A3TTzX34VR",ganjar dipercaya orang muda ganjar kaltim dapat melanjutkan pembangunan ikn jadi bisa rata ekonomi indonesia my di cowok attzxvr,ganjar dipercaya orang muda ganjar kaltim dapat melanjutkan pembangunan ikn jadi bisa rata ekonomi indonesia my di cowok attzxvr,"['ganjar', 'dipercaya', 'orang', 'muda', 'ganjar', 'kaltim', 'dapat', 'melanjutkan', 'pembangunan', 'ikn', 'jadi', 'bisa', 'rata', 'ekonomi', 'indonesia', 'my', 'di', 'cowok', 'attzxvr']","['ganjar', 'percaya', 'orang', 'muda', 'ganjar', 'kaltim', 'dapat', 'lanjut', 'bangun', 'ikn', 'jadi', 'bisa', 'rata', 'ekonomi', 'indonesia', 'my', 'di', 'cowok', 'attzxvr']","['ganjar', 'percaya', 'orang', 'muda', 'ganjar', 'kaltim', 'bangun', 'ikn', 'ekonomi', 'indonesia', 'my', 'cowok', 'attzxvr']",-2,0
160,"RT @PramSada: @rifqida_ @AREMA1986Merch @kaesangp Kaesang dan Persis yg paling pertama menuntut KLB
Sementara Aremania masih ngerasa gak be…",rt pramsada rifqida_ aremamerch kaesangp kaesang dan persis yang paling pertama menuntut klb sementara aremania masih merasa enggak be,rt pramsada rifqida_ aremamerch kaesangp kaesang dan persis yang paling pertama menuntut klb sementara aremania masih merasa enggak be,"['rt', 'pramsada', 'rifqida_', 'aremamerch', 'kaesangp', 'kaesang', 'dan', 'persis', 'yang', 'paling', 'pertama', 'menuntut', 'klb', 'sementara', 'aremania', 'masih', 'merasa', 'enggak', 'be']","['rt', 'pramsada', 'rifqida', 'aremamerch', 'kaesangp', 'kaesang', 'dan', 'persis', 'yang', 'paling', 'pertama', 'tuntut', 'klb', 'sementara', 'aremania', 'masih', 'rasa', 'enggak', 'be']","['rt', 'pramsada', 'rifqida', 'aremamerch', 'kaesangp', 'kaesang', 'persis', 'tuntut', 'klb', 'aremania', 'be']",-14,0
161,"kaesang ini tau ga sih kalau dia anak presiden😭
kalau nanti dia jadi presiden terus liat tweetnya bakal malu ga yaa… https://t.co/Px1Lx3dcvu",kaesang ini tahu enggak sih kalau dia anak presiden kalau nanti dia jadi presiden terus lihat tweetnya bakal malu enggak ya cowok pxlxdcvu,kaesang ini tahu enggak sih kalau dia anak presiden kalau nanti dia jadi presiden terus lihat tweetnya bakal malu enggak ya cowok pxlxdcvu,"['kaesang', 'ini', 'tahu', 'enggak', 'sih', 'kalau', 'dia', 'anak', 'presiden', 'kalau', 'nanti', 'dia', 'jadi', 'presiden', 'terus', 'lihat', 'tweetnya', 'bakal', 'malu', 'enggak', 'ya', 'cowok', 'pxlxdcvu']","['kaesang', 'ini', 'tahu', 'enggak', 'sih', 'kalau', 'dia', 'anak', 'presiden', 'kalau', 'nanti', 'dia', 'jadi', 'presiden', 'terus', 'lihat', 'tweetnya', 'bakal', 'malu', 'enggak', 'ya', 'cowok', 'pxlxdcvu']","['kaesang', 'sih', 'anak', 'presiden', 'presiden', 'lihat', 'tweetnya', 'malu', 'ya', 'cowok', 'pxlxdcvu']",-3,0
162,Kaesang kok malah dadi cringe to 😶,kaesang kok bahkan dadi cringe tapi,kaesang kok bahkan dadi cringe tapi,"['kaesang', 'kok', 'bahkan', 'dadi', 'cringe', 'tapi']","['kaesang', 'kok', 'bahkan', 'dadi', 'cringe', 'tapi']","['kaesang', 'dadi', 'cringe']",0,1
163,"#Kaesang Pangarep Pakai Kaos Pemberian Erina Gudono, Gambar Puan Maharani Bikin Salfok | POP -… https://t.co/N1Gm8Bdnfe",kaesang pangarep pakai kaos pemberian erina gudono gambar puan maharani bikin salah fokus pop cowok ngmbdnfe,kaesang pangarep pakai kaos pemberian erina gudono gambar puan maharani bikin salah fokus pop cowok ngmbdnfe,"['kaesang', 'pangarep', 'pakai', 'kaos', 'pemberian', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'pop', 'cowok', 'ngmbdnfe']","['kaesang', 'pangarep', 'pakai', 'kaos', 'beri', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'pop', 'cowok', 'ngmbdnfe']","['kaesang', 'pangarep', 'pakai', 'kaos', 'erina', 'gudono', 'gambar', 'puan', 'maharani', 'bikin', 'salah', 'fokus', 'pop', 'cowok', 'ngmbdnfe']",-4,0
164,Tanggung Jawab Bobby Nasution Usai Nahyan Pakai Singlet di Pernikahan Kaesang https://t.co/eL264WsNXG,tanggung jawab bobby nasution usai nahyan pakai singlet di pernikahan kaesang cowok elwsnxg,tanggung jawab bobby nasution usai nahyan pakai singlet di pernikahan kaesang cowok elwsnxg,"['tanggung', 'jawab', 'bobby', 'nasution', 'usai', 'nahyan', 'pakai', 'singlet', 'di', 'pernikahan', 'kaesang', 'cowok', 'elwsnxg']","['tanggung', 'jawab', 'bobby', 'nasution', 'usai', 'nahyan', 'pakai', 'singlet', 'di', 'nikah', 'kaesang', 'cowok', 'elwsnxg']","['tanggung', 'bobby', 'nasution', 'nahyan', 'pakai', 'singlet', 'nikah', 'kaesang', 'cowok', 'elwsnxg']",-3,0
165,@vmzlr @dumpysitee iya dateng ke nikahan kaesang kmrn,vmzlr dumpysitee iya datang ke nikahan kaesang kemarin,vmzlr dumpysitee iya datang ke nikahan kaesang kemarin,"['vmzlr', 'dumpysitee', 'iya', 'datang', 'ke', 'nikahan', 'kaesang', 'kemarin']","['vmzlr', 'dumpysitee', 'iya', 'datang', 'ke', 'nikah', 'kaesang', 'kemarin']","['vmzlr', 'dumpysitee', 'iya', 'nikah', 'kaesang', 'kemarin']",-4,0
166,RT @CNNIndonesia: Luhut Nilai Pernikahan Kaesang-Erina Gerakkan Roda Ekonomi https://t.co/2AZrCfMvjn,rt cnnindonesia luhut nilai pernikahan kaesang erina gerakkan roda ekonomi cowok azrcfmvjn,rt cnnindonesia luhut nilai pernikahan kaesang erina gerakkan roda ekonomi cowok azrcfmvjn,"['rt', 'cnnindonesia', 'luhut', 'nilai', 'pernikahan', 'kaesang', 'erina', 'gerakkan', 'roda', 'ekonomi', 'cowok', 'azrcfmvjn']","['rt', 'cnnindonesia', 'luhut', 'nilai', 'nikah', 'kaesang', 'erina', 'gerak', 'roda', 'ekonomi', 'cowok', 'azrcfmvjn']","['rt', 'cnnindonesia', 'luhut', 'nilai', 'nikah', 'kaesang', 'erina', 'gerak', 'roda', 'ekonomi', 'cowok', 'azrcfmvjn']",0,1
167,"RT @ptbinamandiri: Mau jenjang karirmu bagus???

Yukkk intip 4 tips di bawah ini.

~ THREAD ~

#Kaesang 
#Keramas 
#Bali 
#tipsandtricks ht…",rt ptbinamandiri mau jenjang karirmu bagus yuk intip tips di bawah ini thread kaesang keramas bali tipsandtricks hati,rt ptbinamandiri mau jenjang karirmu bagus yuk intip tips di bawah ini thread kaesang keramas bali tipsandtricks hati,"['rt', 'ptbinamandiri', 'mau', 'jenjang', 'karirmu', 'bagus', 'yuk', 'intip', 'tips', 'di', 'bawah', 'ini', 'thread', 'kaesang', 'keramas', 'bali', 'tipsandtricks', 'hati']","['rt', 'ptbinamandiri', 'mau', 'jenjang', 'karirmu', 'bagus', 'yuk', 'intip', 'tips', 'di', 'bawah', 'ini', 'thread', 'kaesang', 'keramas', 'bal', 'tipsandtricks', 'hati']","['rt', 'ptbinamandiri', 'jenjang', 'karirmu', 'bagus', 'yuk', 'intip', 'tips', 'thread', 'kaesang', 'keramas', 'bal', 'tipsandtricks', 'hati']",10,1
168,"Warganet Ngamuk Ngunduh Mantu Kaesang di Solo Seperti Mau Perang Besar, Reaksi Gibran Disorot https://t.co/QReMKsLr0o",warganet ngamuk ngunduh mantu kaesang di solo seperti mau perang besar reaksi gibran disorot cowok qremkslro,warganet ngamuk ngunduh mantu kaesang di solo seperti mau perang besar reaksi gibran disorot cowok qremkslro,"['warganet', 'ngamuk', 'ngunduh', 'mantu', 'kaesang', 'di', 'solo', 'seperti', 'mau', 'perang', 'besar', 'reaksi', 'gibran', 'disorot', 'cowok', 'qremkslro']","['warganet', 'ngamuk', 'ngunduh', 'mantu', 'kaesang', 'di', 'solo', 'seperti', 'mau', 'perang', 'besar', 'reaksi', 'gibran', 'sorot', 'cowok', 'qremkslro']","['warganet', 'ngamuk', 'ngunduh', 'mantu', 'kaesang', 'solo', 'perang', 'reaksi', 'gibran', 'sorot', 'cowok', 'qremkslro']",1,1
169,Ngape aku takde mandang Bu Rektor UGM di resepsi Kaesang di Jogja ye? Sian e die kalo sampai tak diundang 😓😭 dah banyak jasanye 🤣😝,ngape aku takde mandang bu rektor ugm di resepsi kaesang di jogja ye sian die kalau sampai tidak diundang deh banyak jasanye,ngape aku takde mandang bu rektor ugm di resepsi kaesang di jogja ye sian die kalau sampai tidak diundang deh banyak jasanye,"['ngape', 'aku', 'takde', 'mandang', 'bu', 'rektor', 'ugm', 'di', 'resepsi', 'kaesang', 'di', 'jogja', 'ye', 'sian', 'die', 'kalau', 'sampai', 'tidak', 'diundang', 'deh', 'banyak', 'jasanye']","['ngape', 'aku', 'takde', 'mandang', 'bu', 'rektor', 'ugm', 'di', 'resepsi', 'kaesang', 'di', 'jogja', 'ye', 'sian', 'die', 'kalau', 'sampai', 'tidak', 'undang', 'deh', 'banyak', 'jasanye']","['ngape', 'takde', 'mandang', 'bu', 'rektor', 'ugm', 'resepsi', 'kaesang', 'jogja', 'ye', 'sian', 'die', 'undang', 'deh', 'jasanye']",-14,0
170,@BosPurwa Disaat yang sama anies baswedan dan istri datang ke nikahan kaesang sambil memohon photo bareng.,bospurwa disaat yang sama anies baswedan dan istri datang ke nikahan kaesang sambil memohon photo bareng,bospurwa disaat yang sama anies baswedan dan istri datang ke nikahan kaesang sambil memohon photo bareng,"['bospurwa', 'disaat', 'yang', 'sama', 'anies', 'baswedan', 'dan', 'istri', 'datang', 'ke', 'nikahan', 'kaesang', 'sambil', 'memohon', 'photo', 'bareng']","['bospurwa', 'saat', 'yang', 'sama', 'anies', 'baswedan', 'dan', 'istri', 'datang', 'ke', 'nikah', 'kaesang', 'sambil', 'mohon', 'photo', 'bareng']","['bospurwa', 'anies', 'baswedan', 'istri', 'nikah', 'kaesang', 'mohon', 'photo', 'bareng']",-6,0
171,"RT @geloraco: Luhut Klaim Nikahan Kaesang Bantu Perekonomian, Aktivis: Bayangkan Pemilu Dipercepat, Gerakkan Ekonomi Lebih Besar
https://t.…",rt geloraco luhut klaim nikahan kaesang bantu perekonomian aktivis bayangkan pemilihan umum dipercepat gerakkan ekonomi lebih besar,rt geloraco luhut klaim nikahan kaesang bantu perekonomian aktivis bayangkan pemilihan umum dipercepat gerakkan ekonomi lebih besar,"['rt', 'geloraco', 'luhut', 'klaim', 'nikahan', 'kaesang', 'bantu', 'perekonomian', 'aktivis', 'bayangkan', 'pemilihan', 'umum', 'dipercepat', 'gerakkan', 'ekonomi', 'lebih', 'besar']","['rt', 'geloraco', 'luhut', 'klaim', 'nikah', 'kaesang', 'bantu', 'ekonomi', 'aktivis', 'bayang', 'pilih', 'umum', 'cepat', 'gerak', 'ekonomi', 'lebih', 'besar']","['rt', 'geloraco', 'luhut', 'klaim', 'nikah', 'kaesang', 'bantu', 'ekonomi', 'aktivis', 'bayang', 'pilih', 'cepat', 'gerak', 'ekonomi']",3,1
172,"RT @viooo16_: Rekomendasi cemilan kekinian, pedas uenakk &amp; pengganjal lapar❤️😍

Bintang 4++🌟✅
Harga terjangkau✅
Rasanya nagih✅
Ukuran varia…",rt viooo_ rekomendasi cemilan kekinian pedas uenakk amp pengganjal lapar bintang harga terjangkau rasanya nagih ukuran varia,rt viooo_ rekomendasi cemilan kekinian pedas uenakk amp pengganjal lapar bintang harga terjangkau rasanya nagih ukuran varia,"['rt', 'viooo_', 'rekomendasi', 'cemilan', 'kekinian', 'pedas', 'uenakk', 'amp', 'pengganjal', 'lapar', 'bintang', 'harga', 'terjangkau', 'rasanya', 'nagih', 'ukuran', 'varia']","['rt', 'viooo', 'rekomendasi', 'cemilan', 'kini', 'pedas', 'uenakk', 'amp', 'ganjal', 'lapar', 'bintang', 'harga', 'jangkau', 'rasa', 'nagih', 'ukur', 'varia']","['rt', 'viooo', 'rekomendasi', 'cemilan', 'pedas', 'uenakk', 'amp', 'ganjal', 'lapar', 'bintang', 'harga', 'jangkau', 'nagih', 'ukur', 'varia']",-3,0
173,RT @detikcom: Nadya Arifta memberikan jawaban dalam usai dinyinyirin netizen soal pernikahan Kaesang dan Erina.  https://t.co/pF6vYxkiUR,rt detikcom nadya arifta memberikan jawaban dalam usai dinyinyirin netizen soal pernikahan kaesang dan erina cowok pfvyxkiur,rt detikcom nadya arifta memberikan jawaban dalam usai dinyinyirin netizen soal pernikahan kaesang dan erina cowok pfvyxkiur,"['rt', 'detikcom', 'nadya', 'arifta', 'memberikan', 'jawaban', 'dalam', 'usai', 'dinyinyirin', 'netizen', 'soal', 'pernikahan', 'kaesang', 'dan', 'erina', 'cowok', 'pfvyxkiur']","['rt', 'detikcom', 'nadya', 'arifta', 'beri', 'jawab', 'dalam', 'usai', 'dinyinyirin', 'netizen', 'soal', 'nikah', 'kaesang', 'dan', 'erina', 'cowok', 'pfvyxkiur']","['rt', 'detikcom', 'nadya', 'arifta', 'dinyinyirin', 'netizen', 'nikah', 'kaesang', 'erina', 'cowok', 'pfvyxkiur']",1,1
174,@kaesangp Rencana Mau Bulan Madu Kemana Kak Kaesang...🤔,kaesangp rencana mau bulan madu kemana kak kaesang,kaesangp rencana mau bulan madu kemana kak kaesang,"['kaesangp', 'rencana', 'mau', 'bulan', 'madu', 'kemana', 'kak', 'kaesang']","['kaesangp', 'rencana', 'mau', 'bulan', 'madu', 'mana', 'kak', 'kaesang']","['kaesangp', 'rencana', 'madu', 'kak', 'kaesang']",1,1
175,Ga gini konsepna atuh klo sama mas kaesang 🤣 https://t.co/t7RniJWyPI,enggak begini konsepna kalau begitu kalo sama mas kaesang cowok trnijwypi,enggak begini konsepna kalau begitu kalo sama mas kaesang cowok trnijwypi,"['enggak', 'begini', 'konsepna', 'kalau', 'begitu', 'kalo', 'sama', 'mas', 'kaesang', 'cowok', 'trnijwypi']","['enggak', 'begini', 'konsepna', 'kalau', 'begitu', 'kalo', 'sama', 'mas', 'kaesang', 'cowok', 'trnijwypi']","['konsepna', 'kalo', 'mas', 'kaesang', 'cowok', 'trnijwypi']",1,1
176,"Kaesang sedang rajin keramas ya. Sedang aku, anu tak anu selalu keramas. Nggak keramas terasa nggak mandi. 🥲",kaesang sedang rajin keramas iya sedang aku anu tidak anu selalu keramas enggak keramas terasa enggak mandi,kaesang sedang rajin keramas iya sedang aku anu tidak anu selalu keramas enggak keramas terasa enggak mandi,"['kaesang', 'sedang', 'rajin', 'keramas', 'iya', 'sedang', 'aku', 'anu', 'tidak', 'anu', 'selalu', 'keramas', 'enggak', 'keramas', 'terasa', 'enggak', 'mandi']","['kaesang', 'sedang', 'rajin', 'keramas', 'iya', 'sedang', 'aku', 'anu', 'tidak', 'anu', 'selalu', 'keramas', 'enggak', 'keramas', 'asa', 'enggak', 'mandi']","['kaesang', 'rajin', 'keramas', 'iya', 'anu', 'anu', 'keramas', 'keramas', 'asa', 'mandi']",-9,0
177,"RT @Cintada16: Pak Ganjar Pranowo dan Menteri BUMN Erick Thohir menilai masyarakat tertib ikuti acara pernikahan mas Kaesang-Erina. 🤲

#Ban…",rt cintada pak ganjar pranowo dan menteri bumn erick thohir menilai masyarakat tertib ikuti acara pernikahan mas kaesang erina ban,rt cintada pak ganjar pranowo dan menteri bumn erick thohir menilai masyarakat tertib ikuti acara pernikahan mas kaesang erina ban,"['rt', 'cintada', 'pak', 'ganjar', 'pranowo', 'dan', 'menteri', 'bumn', 'erick', 'thohir', 'menilai', 'masyarakat', 'tertib', 'ikuti', 'acara', 'pernikahan', 'mas', 'kaesang', 'erina', 'ban']","['rt', 'cintada', 'pak', 'ganjar', 'pranowo', 'dan', 'menteri', 'bumn', 'erick', 'thohir', 'nilai', 'masyarakat', 'tertib', 'ikut', 'acara', 'nikah', 'mas', 'kaesang', 'erina', 'ban']","['rt', 'cintada', 'ganjar', 'pranowo', 'menteri', 'bumn', 'erick', 'thohir', 'nilai', 'masyarakat', 'tertib', 'acara', 'nikah', 'mas', 'kaesang', 'erina', 'ban']",0,1
178,mas kaesang kok udh ada di sklh saya aja si mas🤔🤔 https://t.co/LAbp1CpYHY https://t.co/pDkJ7ge2iG,mas kaesang kok sudah ada di sekolah saya saja sih mas cowok labpcpyhy cowok pdkjgeig,mas kaesang kok sudah ada di sekolah saya saja sih mas cowok labpcpyhy cowok pdkjgeig,"['mas', 'kaesang', 'kok', 'sudah', 'ada', 'di', 'sekolah', 'saya', 'saja', 'sih', 'mas', 'cowok', 'labpcpyhy', 'cowok', 'pdkjgeig']","['mas', 'kaesang', 'kok', 'sudah', 'ada', 'di', 'sekolah', 'saya', 'saja', 'sih', 'mas', 'cowok', 'labpcpyhy', 'cowok', 'pdkjgeig']","['mas', 'kaesang', 'sekolah', 'sih', 'mas', 'cowok', 'labpcpyhy', 'cowok', 'pdkjgeig']",-1,0
179,"RT @Louis_catr: Perhiasan Emas Xuping only 22k

Gelang Anak https://t.co/BxQ9xoMkz3
Gelang Ibu https://t.co/wny5Eh3uOR

Yuk langsung CO mum…",rt louis_catr perhiasan emas xuping only gelang anak cowok bxqxomkz gelang ibu cowok wnyehuor ayo langsung cowok mum,rt louis_catr perhiasan emas xuping only gelang anak cowok bxqxomkz gelang ibu cowok wnyehuor ayo langsung cowok mum,"['rt', 'louis_catr', 'perhiasan', 'emas', 'xuping', 'only', 'gelang', 'anak', 'cowok', 'bxqxomkz', 'gelang', 'ibu', 'cowok', 'wnyehuor', 'ayo', 'langsung', 'cowok', 'mum']","['rt', 'louis catr', 'hias', 'emas', 'xuping', 'only', 'gelang', 'anak', 'cowok', 'bxqxomkz', 'gelang', 'ibu', 'cowok', 'wnyehuor', 'ayo', 'langsung', 'cowok', 'mum']","['rt', 'louis catr', 'hias', 'emas', 'xuping', 'only', 'gelang', 'anak', 'cowok', 'bxqxomkz', 'gelang', 'cowok', 'wnyehuor', 'ayo', 'langsung', 'cowok', 'mum']",1,1
180,Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tanoe… https://t.co/Cxa36LGOkd,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tanoe cowok cxalgokd,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tanoe cowok cxalgokd,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tanoe', 'cowok', 'cxalgokd']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tanoe', 'cowok', 'cxalgokd']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tanoe', 'cowok', 'cxalgokd']",-4,0
